Employee_ID,Month,Attendance_Percent
EMP12099,2024-01,85
EMP10958,2022-01,76
EMP10958,2022-02,80
EMP10958,2022-03,83
EMP10958,2022-04,76
EMP10958,2022-05,94
EMP10958,2022-06,80
EMP10958,2022-07,82
EMP10958,2022-08,70
EMP10958,2022-09,78
EMP10958,2022-10,89
EMP10958,2022-11,89
EMP10958,2022-12,73
EMP10958,2023-01,74
EMP10958,2023-02,99
EMP10958,2023-03,97
EMP10958,2023-04,70
EMP10958,2023-05,89
EMP10958,2023-06,81
EMP10958,2023-07,91
EMP10958,2023-08,73
EMP10958,2023-09,90
EMP10958,2023-10,70
EMP10958,2023-11,79
EMP10958,2023-12,94
EMP10958,2024-01,76
EMP11103,2022-01,77
EMP11103,2022-02,77
EMP11103,2022-03,95
EMP11103,2022-04,93
EMP11103,2022-05,96
EMP11103,2022-06,89
EMP11103,2022-07,77
EMP11103,2022-08,94
EMP11103,2022-09,72
EMP11103,2022-10,97
EMP11103,2022-11,76
EMP11103,2022-12,80
EMP11103,2023-01,100
EMP11103,2023-02,76
EMP11103,2023-03,75
EMP11103,2023-04,87
EMP11103,2023-05,88
EMP11103,2023-06,92
EMP11103,2023-07,80
EMP11103,2023-08,95
EMP11103,2023-09,77
EMP11103,2023-10,96
EMP11103,2023-11,84
EMP11103,2023-12,97
EMP11103,2024-01,97
EMP10221,2022-01,83
EMP10221,2022-02,96
EMP10221,2022-03,82
EMP10221,2022-04,92
EMP10221,2022-05,77
EMP10221,2022-06,72
EMP10221,2022-07,92
EMP10221,2022-08,81
EMP10221,2022-09,91
EMP10221,2022-10,72
EMP10221,2022-11,72
EMP10221,2022-12,89
EMP10221,2023-01,80
EMP10221,2023-02,70
EMP10221,2023-03,91
EMP10221,2023-04,85
EMP10221,2023-05,96
EMP10221,2023-06,98
EMP10221,2023-07,95
EMP10221,2023-08,73
EMP10221,2023-09,79
EMP10221,2023-10,95
EMP10221,2023-11,81
EMP10221,2023-12,87
EMP10221,2024-01,94
EMP11416,2022-01,99
EMP11416,2022-02,90
EMP11416,2022-03,89
EMP11416,2022-04,99
EMP11416,2022-05,80
EMP11416,2022-06,89
EMP11416,2022-07,97
EMP11416,2022-08,85
EMP11416,2022-09,89
EMP11416,2022-10,84
EMP11416,2022-11,98
EMP11416,2022-12,74
EMP11416,2023-01,88
EMP11416,2023-02,92
EMP11416,2023-03,91
EMP11416,2023-04,86
EMP11416,2023-05,73
EMP11416,2023-06,90
EMP11416,2023-07,88
EMP11416,2023-08,70
EMP11416,2023-09,73
EMP11416,2023-10,80
EMP11416,2023-11,84
EMP11416,2023-12,96
EMP11416,2024-01,91
EMP12214,2022-01,80
EMP12214,2022-02,90
EMP12214,2022-03,76
EMP12214,2022-04,95
EMP12214,2022-05,89
EMP12214,2022-06,71
EMP12214,2022-07,94
EMP12214,2022-08,83
EMP12214,2022-09,75
EMP12214,2022-10,99
EMP12214,2022-11,74
EMP12214,2022-12,70
EMP12214,2023-01,74
EMP12214,2023-02,97
EMP12214,2023-03,99
EMP12214,2023-04,100
EMP12214,2023-05,93
EMP12214,2023-06,82
EMP12214,2023-07,79
EMP12214,2023-08,84
EMP12214,2023-09,88
EMP12214,2023-10,90
EMP12214,2023-11,81
EMP12214,2023-12,72
EMP12214,2024-01,100
EMP11370,2022-01,81
EMP11370,2022-02,95
EMP11370,2022-03,77
EMP11370,2022-04,81
EMP11370,2022-05,91
EMP11370,2022-06,95
EMP11370,2022-07,83
EMP11370,2022-08,76
EMP11370,2022-09,80
EMP11370,2022-10,72
EMP11370,2022-11,88
EMP11370,2022-12,73
EMP11370,2023-01,96
EMP11370,2023-02,78
EMP11370,2023-03,81
EMP11370,2023-04,84
EMP11370,2023-05,76
EMP11370,2023-06,89
EMP11370,2023-07,84
EMP11370,2023-08,79
EMP11370,2023-09,98
EMP11370,2023-10,85
EMP11370,2023-11,88
EMP11370,2023-12,93
EMP11370,2024-01,95
EMP11542,2022-01,73
EMP11542,2022-02,80
EMP11542,2022-03,92
EMP11542,2022-04,88
EMP11542,2022-05,82
EMP11542,2022-06,82
EMP11542,2022-07,77
EMP11542,2022-08,87
EMP11542,2022-09,73
EMP11542,2022-10,91
EMP11542,2022-11,100
EMP11542,2022-12,75
EMP11542,2023-01,84
EMP11542,2023-02,89
EMP11542,2023-03,83
EMP11542,2023-04,74
EMP11542,2023-05,100
EMP11542,2023-06,91
EMP11542,2023-07,78
EMP11542,2023-08,77
EMP11542,2023-09,81
EMP11542,2023-10,96
EMP11542,2023-11,74
EMP11542,2023-12,92
EMP11542,2024-01,71
EMP11592,2022-01,95
EMP11592,2022-02,99
EMP11592,2022-03,81
EMP11592,2022-04,70
EMP11592,2022-05,78
EMP11592,2022-06,95
EMP11592,2022-07,70
EMP11592,2022-08,84
EMP11592,2022-09,71
EMP11592,2022-10,72
EMP11592,2022-11,96
EMP11592,2022-12,77
EMP11592,2023-01,75
EMP11592,2023-02,91
EMP11592,2023-03,92
EMP11592,2023-04,78
EMP11592,2023-05,81
EMP11592,2023-06,89
EMP11592,2023-07,77
EMP11592,2023-08,73
EMP11592,2023-09,84
EMP11592,2023-10,82
EMP11592,2023-11,80
EMP11592,2023-12,82
EMP11592,2024-01,82
EMP11514,2022-01,89
EMP11514,2022-02,76
EMP11514,2022-03,82
EMP11514,2022-04,100
EMP11514,2022-05,100
EMP11514,2022-06,73
EMP11514,2022-07,85
EMP11514,2022-08,92
EMP11514,2022-09,73
EMP11514,2022-10,76
EMP11514,2022-11,75
EMP11514,2022-12,92
EMP11514,2023-01,70
EMP11514,2023-02,80
EMP11514,2023-03,97
EMP11514,2023-04,85
EMP11514,2023-05,82
EMP11514,2023-06,93
EMP11514,2023-07,86
EMP11514,2023-08,89
EMP11514,2023-09,94
EMP11514,2023-10,95
EMP11514,2023-11,91
EMP11514,2023-12,85
EMP11514,2024-01,81
EMP12614,2022-01,88
EMP12614,2022-02,86
EMP12614,2022-03,91
EMP12614,2022-04,80
EMP12614,2022-05,83
EMP12614,2022-06,70
EMP12614,2022-07,100
EMP12614,2022-08,72
EMP12614,2022-09,83
EMP12614,2022-10,82
EMP12614,2022-11,93
EMP12614,2022-12,90
EMP12614,2023-01,98
EMP12614,2023-02,89
EMP12614,2023-03,79
EMP12614,2023-04,72
EMP12614,2023-05,99
EMP12614,2023-06,97
EMP12614,2023-07,79
EMP12614,2023-08,79
EMP12614,2023-09,95
EMP12614,2023-10,91
EMP12614,2023-11,100
EMP12614,2023-12,73
EMP12614,2024-01,76
EMP11670,2022-01,77
EMP11670,2022-02,84
EMP11670,2022-03,98
EMP11670,2022-04,77
EMP11670,2022-05,75
EMP11670,2022-06,90
EMP11670,2022-07,99
EMP11670,2022-08,92
EMP11670,2022-09,94
EMP11670,2022-10,79
EMP11670,2022-11,93
EMP11670,2022-12,74
EMP11670,2023-01,97
EMP11670,2023-02,72
EMP11670,2023-03,82
EMP11670,2023-04,80
EMP11670,2023-05,76
EMP11670,2023-06,85
EMP11670,2023-07,84
EMP11670,2023-08,92
EMP11670,2023-09,93
EMP11670,2023-10,97
EMP11670,2023-11,79
EMP11670,2023-12,96
EMP11670,2024-01,75
EMP11510,2022-01,96
EMP11510,2022-02,76
EMP11510,2022-03,81
EMP11510,2022-04,87
EMP11510,2022-05,82
EMP11510,2022-06,82
EMP11510,2022-07,83
EMP11510,2022-08,95
EMP11510,2022-09,85
EMP11510,2022-10,87
EMP11510,2022-11,99
EMP11510,2022-12,85
EMP11510,2023-01,81
EMP11510,2023-02,98
EMP11510,2023-03,99
EMP11510,2023-04,82
EMP11510,2023-05,75
EMP11510,2023-06,86
EMP11510,2023-07,99
EMP11510,2023-08,92
EMP11510,2023-09,91
EMP11510,2023-10,88
EMP11510,2023-11,77
EMP11510,2023-12,86
EMP11510,2024-01,73
EMP10463,2022-01,77
EMP10463,2022-02,94
EMP10463,2022-03,71
EMP10463,2022-04,99
EMP10463,2022-05,75
EMP10463,2022-06,77
EMP10463,2022-07,99
EMP10463,2022-08,80
EMP10463,2022-09,83
EMP10463,2022-10,72
EMP10463,2022-11,93
EMP10463,2022-12,97
EMP10463,2023-01,93
EMP10463,2023-02,81
EMP10463,2023-03,72
EMP10463,2023-04,73
EMP10463,2023-05,88
EMP10463,2023-06,85
EMP10463,2023-07,88
EMP10463,2023-08,74
EMP10463,2023-09,76
EMP10463,2023-10,87
EMP10463,2023-11,72
EMP10463,2023-12,78
EMP10463,2024-01,83
EMP11140,2022-01,88
EMP11140,2022-02,75
EMP11140,2022-03,91
EMP11140,2022-04,90
EMP11140,2022-05,84
EMP11140,2022-06,91
EMP11140,2022-07,85
EMP11140,2022-08,100
EMP11140,2022-09,80
EMP11140,2022-10,96
EMP11140,2022-11,98
EMP11140,2022-12,71
EMP11140,2023-01,99
EMP11140,2023-02,92
EMP11140,2023-03,73
EMP11140,2023-04,90
EMP11140,2023-05,75
EMP11140,2023-06,81
EMP11140,2023-07,83
EMP11140,2023-08,73
EMP11140,2023-09,94
EMP11140,2023-10,91
EMP11140,2023-11,84
EMP11140,2023-12,100
EMP11140,2024-01,80
EMP11423,2022-01,99
EMP11423,2022-02,89
EMP11423,2022-03,92
EMP11423,2022-04,85
EMP11423,2022-05,76
EMP11423,2022-06,81
EMP11423,2022-07,89
EMP11423,2022-08,83
EMP11423,2022-09,70
EMP11423,2022-10,83
EMP11423,2022-11,100
EMP11423,2022-12,74
EMP11423,2023-01,89
EMP11423,2023-02,87
EMP11423,2023-03,99
EMP11423,2023-04,94
EMP11423,2023-05,95
EMP11423,2023-06,74
EMP11423,2023-07,87
EMP11423,2023-08,72
EMP11423,2023-09,85
EMP11423,2023-10,79
EMP11423,2023-11,87
EMP11423,2023-12,87
EMP11423,2024-01,70
EMP12862,2022-01,82
EMP12862,2022-02,72
EMP12862,2022-03,82
EMP12862,2022-04,71
EMP12862,2022-05,79
EMP12862,2022-06,75
EMP12862,2022-07,95
EMP12862,2022-08,91
EMP12862,2022-09,89
EMP12862,2022-10,98
EMP12862,2022-11,77
EMP12862,2022-12,96
EMP12862,2023-01,92
EMP12862,2023-02,71
EMP12862,2023-03,80
EMP12862,2023-04,86
EMP12862,2023-05,81
EMP12862,2023-06,74
EMP12862,2023-07,90
EMP12862,2023-08,75
EMP12862,2023-09,88
EMP12862,2023-10,87
EMP12862,2023-11,73
EMP12862,2023-12,80
EMP12862,2024-01,93
EMP11889,2022-01,83
EMP11889,2022-02,86
EMP11889,2022-03,80
EMP11889,2022-04,76
EMP11889,2022-05,99
EMP11889,2022-06,71
EMP11889,2022-07,72
EMP11889,2022-08,98
EMP11889,2022-09,87
EMP11889,2022-10,72
EMP11889,2022-11,96
EMP11889,2022-12,88
EMP11889,2023-01,74
EMP11889,2023-02,74
EMP11889,2023-03,88
EMP11889,2023-04,92
EMP11889,2023-05,91
EMP11889,2023-06,97
EMP11889,2023-07,94
EMP11889,2023-08,73
EMP11889,2023-09,83
EMP11889,2023-10,70
EMP11889,2023-11,96
EMP11889,2023-12,95
EMP11889,2024-01,92
EMP12750,2022-01,75
EMP12750,2022-02,90
EMP12750,2022-03,100
EMP12750,2022-04,73
EMP12750,2022-05,74
EMP12750,2022-06,91
EMP12750,2022-07,90
EMP12750,2022-08,98
EMP12750,2022-09,70
EMP12750,2022-10,79
EMP12750,2022-11,72
EMP12750,2022-12,73
EMP12750,2023-01,87
EMP12750,2023-02,83
EMP12750,2023-03,76
EMP12750,2023-04,98
EMP12750,2023-05,70
EMP12750,2023-06,98
EMP12750,2023-07,94
EMP12750,2023-08,82
EMP12750,2023-09,92
EMP12750,2023-10,95
EMP12750,2023-11,93
EMP12750,2023-12,97
EMP12750,2024-01,89
EMP12780,2022-01,75
EMP12780,2022-02,78
EMP12780,2022-03,74
EMP12780,2022-04,96
EMP12780,2022-05,96
EMP12780,2022-06,74
EMP12780,2022-07,91
EMP12780,2022-08,100
EMP12780,2022-09,81
EMP12780,2022-10,93
EMP12780,2022-11,89
EMP12780,2022-12,89
EMP12780,2023-01,90
EMP12780,2023-02,98
EMP12780,2023-03,93
EMP12780,2023-04,77
EMP12780,2023-05,73
EMP12780,2023-06,82
EMP12780,2023-07,73
EMP12780,2023-08,85
EMP12780,2023-09,82
EMP12780,2023-10,98
EMP12780,2023-11,93
EMP12780,2023-12,79
EMP12780,2024-01,90
EMP12143,2022-01,87
EMP12143,2022-02,82
EMP12143,2022-03,85
EMP12143,2022-04,85
EMP12143,2022-05,91
EMP12143,2022-06,88
EMP12143,2022-07,90
EMP12143,2022-08,84
EMP12143,2022-09,100
EMP12143,2022-10,93
EMP12143,2022-11,96
EMP12143,2022-12,83
EMP12143,2023-01,98
EMP12143,2023-02,100
EMP12143,2023-03,87
EMP12143,2023-04,98
EMP12143,2023-05,84
EMP12143,2023-06,70
EMP12143,2023-07,70
EMP12143,2023-08,86
EMP12143,2023-09,80
EMP12143,2023-10,96
EMP12143,2023-11,75
EMP12143,2023-12,85
EMP12143,2024-01,92
EMP11568,2022-01,91
EMP11568,2022-02,73
EMP11568,2022-03,87
EMP11568,2022-04,98
EMP11568,2022-05,93
EMP11568,2022-06,83
EMP11568,2022-07,78
EMP11568,2022-08,72
EMP11568,2022-09,90
EMP11568,2022-10,83
EMP11568,2022-11,77
EMP11568,2022-12,83
EMP11568,2023-01,85
EMP11568,2023-02,76
EMP11568,2023-03,85
EMP11568,2023-04,90
EMP11568,2023-05,71
EMP11568,2023-06,91
EMP11568,2023-07,96
EMP11568,2023-08,84
EMP11568,2023-09,70
EMP11568,2023-10,81
EMP11568,2023-11,100
EMP11568,2023-12,85
EMP11568,2024-01,99
EMP11172,2022-01,76
EMP11172,2022-02,85
EMP11172,2022-03,78
EMP11172,2022-04,100
EMP11172,2022-05,83
EMP11172,2022-06,90
EMP11172,2022-07,93
EMP11172,2022-08,80
EMP11172,2022-09,70
EMP11172,2022-10,73
EMP11172,2022-11,87
EMP11172,2022-12,80
EMP11172,2023-01,94
EMP11172,2023-02,82
EMP11172,2023-03,85
EMP11172,2023-04,98
EMP11172,2023-05,88
EMP11172,2023-06,79
EMP11172,2023-07,84
EMP11172,2023-08,88
EMP11172,2023-09,100
EMP11172,2023-10,81
EMP11172,2023-11,70
EMP11172,2023-12,75
EMP11172,2024-01,75
EMP11502,2022-01,79
EMP11502,2022-02,95
EMP11502,2022-03,88
EMP11502,2022-04,93
EMP11502,2022-05,90
EMP11502,2022-06,92
EMP11502,2022-07,85
EMP11502,2022-08,79
EMP11502,2022-09,94
EMP11502,2022-10,73
EMP11502,2022-11,86
EMP11502,2022-12,87
EMP11502,2023-01,73
EMP11502,2023-02,98
EMP11502,2023-03,96
EMP11502,2023-04,88
EMP11502,2023-05,89
EMP11502,2023-06,72
EMP11502,2023-07,77
EMP11502,2023-08,94
EMP11502,2023-09,83
EMP11502,2023-10,97
EMP11502,2023-11,85
EMP11502,2023-12,81
EMP11502,2024-01,79
EMP11446,2022-01,94
EMP11446,2022-02,100
EMP11446,2022-03,71
EMP11446,2022-04,75
EMP11446,2022-05,83
EMP11446,2022-06,75
EMP11446,2022-07,85
EMP11446,2022-08,93
EMP11446,2022-09,73
EMP11446,2022-10,86
EMP11446,2022-11,97
EMP11446,2022-12,83
EMP11446,2023-01,98
EMP11446,2023-02,72
EMP11446,2023-03,71
EMP11446,2023-04,100
EMP11446,2023-05,76
EMP11446,2023-06,90
EMP11446,2023-07,78
EMP11446,2023-08,89
EMP11446,2023-09,72
EMP11446,2023-10,94
EMP11446,2023-11,76
EMP11446,2023-12,70
EMP11446,2024-01,86
EMP11692,2022-01,83
EMP11692,2022-02,72
EMP11692,2022-03,72
EMP11692,2022-04,86
EMP11692,2022-05,99
EMP11692,2022-06,85
EMP11692,2022-07,70
EMP11692,2022-08,71
EMP11692,2022-09,71
EMP11692,2022-10,72
EMP11692,2022-11,96
EMP11692,2022-12,79
EMP11692,2023-01,72
EMP11692,2023-02,85
EMP11692,2023-03,82
EMP11692,2023-04,94
EMP11692,2023-05,86
EMP11692,2023-06,90
EMP11692,2023-07,95
EMP11692,2023-08,71
EMP11692,2023-09,74
EMP11692,2023-10,90
EMP11692,2023-11,88
EMP11692,2023-12,81
EMP11692,2024-01,71
EMP11039,2022-01,93
EMP11039,2022-02,71
EMP11039,2022-03,71
EMP11039,2022-04,98
EMP11039,2022-05,71
EMP11039,2022-06,84
EMP11039,2022-07,79
EMP11039,2022-08,75
EMP11039,2022-09,88
EMP11039,2022-10,82
EMP11039,2022-11,90
EMP11039,2022-12,88
EMP11039,2023-01,85
EMP11039,2023-02,76
EMP11039,2023-03,97
EMP11039,2023-04,98
EMP11039,2023-05,88
EMP11039,2023-06,70
EMP11039,2023-07,93
EMP11039,2023-08,88
EMP11039,2023-09,86
EMP11039,2023-10,97
EMP11039,2023-11,88
EMP11039,2023-12,74
EMP11039,2024-01,74
EMP11636,2022-01,94
EMP11636,2022-02,72
EMP11636,2022-03,97
EMP11636,2022-04,95
EMP11636,2022-05,80
EMP11636,2022-06,80
EMP11636,2022-07,76
EMP11636,2022-08,95
EMP11636,2022-09,84
EMP11636,2022-10,73
EMP11636,2022-11,88
EMP11636,2022-12,71
EMP11636,2023-01,79
EMP11636,2023-02,71
EMP11636,2023-03,76
EMP11636,2023-04,81
EMP11636,2023-05,72
EMP11636,2023-06,99
EMP11636,2023-07,84
EMP11636,2023-08,81
EMP11636,2023-09,100
EMP11636,2023-10,84
EMP11636,2023-11,81
EMP11636,2023-12,82
EMP11636,2024-01,80
EMP10031,2022-01,77
EMP10031,2022-02,76
EMP10031,2022-03,90
EMP10031,2022-04,96
EMP10031,2022-05,92
EMP10031,2022-06,86
EMP10031,2022-07,80
EMP10031,2022-08,77
EMP10031,2022-09,96
EMP10031,2022-10,79
EMP10031,2022-11,72
EMP10031,2022-12,92
EMP10031,2023-01,97
EMP10031,2023-02,73
EMP10031,2023-03,99
EMP10031,2023-04,87
EMP10031,2023-05,95
EMP10031,2023-06,96
EMP10031,2023-07,89
EMP10031,2023-08,76
EMP10031,2023-09,80
EMP10031,2023-10,87
EMP10031,2023-11,74
EMP10031,2023-12,91
EMP10031,2024-01,74
EMP12218,2022-01,97
EMP12218,2022-02,76
EMP12218,2022-03,82
EMP12218,2022-04,91
EMP12218,2022-05,96
EMP12218,2022-06,90
EMP12218,2022-07,78
EMP12218,2022-08,96
EMP12218,2022-09,88
EMP12218,2022-10,86
EMP12218,2022-11,81
EMP12218,2022-12,81
EMP12218,2023-01,72
EMP12218,2023-02,93
EMP12218,2023-03,97
EMP12218,2023-04,99
EMP12218,2023-05,96
EMP12218,2023-06,80
EMP12218,2023-07,95
EMP12218,2023-08,90
EMP12218,2023-09,75
EMP12218,2023-10,77
EMP12218,2023-11,75
EMP12218,2023-12,100
EMP12218,2024-01,90
EMP10413,2022-01,70
EMP10413,2022-02,80
EMP10413,2022-03,90
EMP10413,2022-04,81
EMP10413,2022-05,81
EMP10413,2022-06,93
EMP10413,2022-07,74
EMP10413,2022-08,83
EMP10413,2022-09,91
EMP10413,2022-10,75
EMP10413,2022-11,88
EMP10413,2022-12,85
EMP10413,2023-01,81
EMP10413,2023-02,76
EMP10413,2023-03,82
EMP10413,2023-04,83
EMP10413,2023-05,78
EMP10413,2023-06,71
EMP10413,2023-07,98
EMP10413,2023-08,98
EMP10413,2023-09,72
EMP10413,2023-10,91
EMP10413,2023-11,74
EMP10413,2023-12,74
EMP10413,2024-01,81
EMP11161,2022-01,87
EMP11161,2022-02,92
EMP11161,2022-03,89
EMP11161,2022-04,94
EMP11161,2022-05,70
EMP11161,2022-06,81
EMP11161,2022-07,74
EMP11161,2022-08,99
EMP11161,2022-09,76
EMP11161,2022-10,74
EMP11161,2022-11,70
EMP11161,2022-12,88
EMP11161,2023-01,78
EMP11161,2023-02,86
EMP11161,2023-03,76
EMP11161,2023-04,78
EMP11161,2023-05,89
EMP11161,2023-06,85
EMP11161,2023-07,88
EMP11161,2023-08,84
EMP11161,2023-09,83
EMP11161,2023-10,73
EMP11161,2023-11,73
EMP11161,2023-12,81
EMP11161,2024-01,94
EMP11806,2022-01,72
EMP11806,2022-02,95
EMP11806,2022-03,84
EMP11806,2022-04,80
EMP11806,2022-05,80
EMP11806,2022-06,97
EMP11806,2022-07,77
EMP11806,2022-08,80
EMP11806,2022-09,92
EMP11806,2022-10,80
EMP11806,2022-11,81
EMP11806,2022-12,79
EMP11806,2023-01,96
EMP11806,2023-02,81
EMP11806,2023-03,70
EMP11806,2023-04,74
EMP11806,2023-05,90
EMP11806,2023-06,99
EMP11806,2023-07,70
EMP11806,2023-08,79
EMP11806,2023-09,70
EMP11806,2023-10,98
EMP11806,2023-11,76
EMP11806,2023-12,88
EMP11806,2024-01,70
EMP12676,2022-01,70
EMP12676,2022-02,100
EMP12676,2022-03,85
EMP12676,2022-04,70
EMP12676,2022-05,72
EMP12676,2022-06,100
EMP12676,2022-07,71
EMP12676,2022-08,87
EMP12676,2022-09,77
EMP12676,2022-10,87
EMP12676,2022-11,93
EMP12676,2022-12,93
EMP12676,2023-01,78
EMP12676,2023-02,81
EMP12676,2023-03,96
EMP12676,2023-04,96
EMP12676,2023-05,76
EMP12676,2023-06,74
EMP12676,2023-07,72
EMP12676,2023-08,95
EMP12676,2023-09,79
EMP12676,2023-10,79
EMP12676,2023-11,97
EMP12676,2023-12,89
EMP12676,2024-01,72
EMP11337,2022-01,82
EMP11337,2022-02,91
EMP11337,2022-03,90
EMP11337,2022-04,71
EMP11337,2022-05,91
EMP11337,2022-06,90
EMP11337,2022-07,95
EMP11337,2022-08,79
EMP11337,2022-09,81
EMP11337,2022-10,89
EMP11337,2022-11,92
EMP11337,2022-12,94
EMP11337,2023-01,86
EMP11337,2023-02,93
EMP11337,2023-03,70
EMP11337,2023-04,80
EMP11337,2023-05,85
EMP11337,2023-06,84
EMP11337,2023-07,74
EMP11337,2023-08,86
EMP11337,2023-09,71
EMP11337,2023-10,80
EMP11337,2023-11,99
EMP11337,2023-12,77
EMP11337,2024-01,84
EMP12645,2022-01,82
EMP12645,2022-02,94
EMP12645,2022-03,82
EMP12645,2022-04,86
EMP12645,2022-05,79
EMP12645,2022-06,97
EMP12645,2022-07,98
EMP12645,2022-08,76
EMP12645,2022-09,89
EMP12645,2022-10,73
EMP12645,2022-11,75
EMP12645,2022-12,79
EMP12645,2023-01,85
EMP12645,2023-02,89
EMP12645,2023-03,82
EMP12645,2023-04,99
EMP12645,2023-05,96
EMP12645,2023-06,82
EMP12645,2023-07,94
EMP12645,2023-08,78
EMP12645,2023-09,92
EMP12645,2023-10,86
EMP12645,2023-11,75
EMP12645,2023-12,90
EMP12645,2024-01,90
EMP10870,2022-01,97
EMP10870,2022-02,81
EMP10870,2022-03,77
EMP10870,2022-04,74
EMP10870,2022-05,88
EMP10870,2022-06,84
EMP10870,2022-07,100
EMP10870,2022-08,87
EMP10870,2022-09,89
EMP10870,2022-10,81
EMP10870,2022-11,74
EMP10870,2022-12,92
EMP10870,2023-01,80
EMP10870,2023-02,89
EMP10870,2023-03,78
EMP10870,2023-04,92
EMP10870,2023-05,75
EMP10870,2023-06,78
EMP10870,2023-07,77
EMP10870,2023-08,89
EMP10870,2023-09,98
EMP10870,2023-10,74
EMP10870,2023-11,99
EMP10870,2023-12,82
EMP10870,2024-01,96
EMP12582,2022-01,86
EMP12582,2022-02,87
EMP12582,2022-03,73
EMP12582,2022-04,72
EMP12582,2022-05,96
EMP12582,2022-06,82
EMP12582,2022-07,83
EMP12582,2022-08,81
EMP12582,2022-09,88
EMP12582,2022-10,70
EMP12582,2022-11,77
EMP12582,2022-12,71
EMP12582,2023-01,89
EMP12582,2023-02,93
EMP12582,2023-03,72
EMP12582,2023-04,72
EMP12582,2023-05,86
EMP12582,2023-06,100
EMP12582,2023-07,81
EMP12582,2023-08,88
EMP12582,2023-09,76
EMP12582,2023-10,100
EMP12582,2023-11,79
EMP12582,2023-12,79
EMP12582,2024-01,87
EMP10564,2022-01,91
EMP10564,2022-02,76
EMP10564,2022-03,89
EMP10564,2022-04,95
EMP10564,2022-05,74
EMP10564,2022-06,75
EMP10564,2022-07,95
EMP10564,2022-08,100
EMP10564,2022-09,73
EMP10564,2022-10,83
EMP10564,2022-11,70
EMP10564,2022-12,98
EMP10564,2023-01,88
EMP10564,2023-02,79
EMP10564,2023-03,92
EMP10564,2023-04,78
EMP10564,2023-05,77
EMP10564,2023-06,93
EMP10564,2023-07,75
EMP10564,2023-08,74
EMP10564,2023-09,96
EMP10564,2023-10,80
EMP10564,2023-11,99
EMP10564,2023-12,84
EMP10564,2024-01,95
EMP10801,2022-01,72
EMP10801,2022-02,79
EMP10801,2022-03,87
EMP10801,2022-04,82
EMP10801,2022-05,86
EMP10801,2022-06,85
EMP10801,2022-07,90
EMP10801,2022-08,98
EMP10801,2022-09,81
EMP10801,2022-10,85
EMP10801,2022-11,97
EMP10801,2022-12,83
EMP10801,2023-01,79
EMP10801,2023-02,86
EMP10801,2023-03,88
EMP10801,2023-04,78
EMP10801,2023-05,83
EMP10801,2023-06,96
EMP10801,2023-07,75
EMP10801,2023-08,93
EMP10801,2023-09,100
EMP10801,2023-10,85
EMP10801,2023-11,87
EMP10801,2023-12,70
EMP10801,2024-01,74
EMP11716,2022-01,91
EMP11716,2022-02,100
EMP11716,2022-03,97
EMP11716,2022-04,80
EMP11716,2022-05,77
EMP11716,2022-06,95
EMP11716,2022-07,71
EMP11716,2022-08,82
EMP11716,2022-09,95
EMP11716,2022-10,85
EMP11716,2022-11,78
EMP11716,2022-12,83
EMP11716,2023-01,89
EMP11716,2023-02,86
EMP11716,2023-03,86
EMP11716,2023-04,74
EMP11716,2023-05,98
EMP11716,2023-06,88
EMP11716,2023-07,92
EMP11716,2023-08,95
EMP11716,2023-09,96
EMP11716,2023-10,98
EMP11716,2023-11,80
EMP11716,2023-12,81
EMP11716,2024-01,94
EMP11963,2022-01,98
EMP11963,2022-02,87
EMP11963,2022-03,98
EMP11963,2022-04,76
EMP11963,2022-05,90
EMP11963,2022-06,77
EMP11963,2022-07,78
EMP11963,2022-08,79
EMP11963,2022-09,96
EMP11963,2022-10,99
EMP11963,2022-11,91
EMP11963,2022-12,95
EMP11963,2023-01,72
EMP11963,2023-02,88
EMP11963,2023-03,74
EMP11963,2023-04,98
EMP11963,2023-05,84
EMP11963,2023-06,91
EMP11963,2023-07,84
EMP11963,2023-08,82
EMP11963,2023-09,77
EMP11963,2023-10,78
EMP11963,2023-11,91
EMP11963,2023-12,84
EMP11963,2024-01,90
EMP11870,2022-01,72
EMP11870,2022-02,83
EMP11870,2022-03,82
EMP11870,2022-04,71
EMP11870,2022-05,81
EMP11870,2022-06,87
EMP11870,2022-07,85
EMP11870,2022-08,78
EMP11870,2022-09,76
EMP11870,2022-10,70
EMP11870,2022-11,74
EMP11870,2022-12,86
EMP11870,2023-01,80
EMP11870,2023-02,80
EMP11870,2023-03,91
EMP11870,2023-04,71
EMP11870,2023-05,77
EMP11870,2023-06,83
EMP11870,2023-07,83
EMP11870,2023-08,80
EMP11870,2023-09,73
EMP11870,2023-10,85
EMP11870,2023-11,76
EMP11870,2023-12,70
EMP11870,2024-01,94
EMP11611,2022-01,75
EMP11611,2022-02,89
EMP11611,2022-03,77
EMP11611,2022-04,92
EMP11611,2022-05,99
EMP11611,2022-06,76
EMP11611,2022-07,87
EMP11611,2022-08,88
EMP11611,2022-09,100
EMP11611,2022-10,72
EMP11611,2022-11,94
EMP11611,2022-12,79
EMP11611,2023-01,100
EMP11611,2023-02,84
EMP11611,2023-03,98
EMP11611,2023-04,82
EMP11611,2023-05,100
EMP11611,2023-06,80
EMP11611,2023-07,78
EMP11611,2023-08,88
EMP11611,2023-09,96
EMP11611,2023-10,71
EMP11611,2023-11,73
EMP11611,2023-12,88
